Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Symbol,-log10P,Category
Gm30531,18.284466270829977,2.040785317286876,0.49993818742577073,4.082075281736476,4.463533249743322e-05,0.00040029031448977524,Gm30531,4.350321225732449,DEG
Stambpl1,69.61373238445553,2.0363589603630103,0.20686159537137064,9.844064852672211,7.271226011345896e-23,4.9985540214248765e-21,Stambpl1,22.13839235598124,DEG
Kcnj12,12.909986389360714,2.028331448041937,0.7359473065346905,2.756082439641794,0.005849825088507781,0.03191870783975479,Kcnj12,2.2328571192565443,DEG
Zfy1,25.85610245304759,2.026037809039868,0.4385890911559897,4.619444144631683,3.8476943895605074e-06,4.146994724695733e-05,Zfy1,5.414799429929004,DEG
Habp4,178.07093015019092,2.0202285595331753,0.4103949724527636,4.922644513550183,8.538246917177415e-07,1.0208705642399179e-05,Habp4,6.068631290007937,DEG
Cmtm3,489.16386699855474,2.019836577563145,0.14461037043825162,13.96743934367841,2.463248966839156e-44,6.361178401009039e-42,Cmtm3,43.608491690694386,DEG
Chst2,164.9935858189399,2.018930350413509,0.2101158657358871,9.608652556258072,7.350455453680724e-22,4.661186234625678e-20,Chst2,21.13368575004614,DEG
Antxr2,324.3842849554504,2.018083028886514,0.22892596753699024,8.81543955279092,1.1921640819068028e-18,5.777286013220708e-17,Antxr2,17.923663966942595,DEG
Slc25a21,10.270378548993747,2.0177649818814447,0.6839082830627398,2.9503444129164627,0.003174198709836242,0.01865221885586856,Slc25a21,2.498365889211886,DEG
Mall,15.97881630108912,2.017113523172108,0.919240643625227,2.1943258679437614,0.028211991073861006,0.12409292756860894,Mall,1.5495662622361102,DEG
Mixl1,1898.6776267020502,2.0157255871315582,0.31588216324100943,6.381258018654302,1.7563908787643118e-10,3.6343495605764647e-09,Mixl1,9.755378826926687,DEG
Atoh8,92.88526164689581,2.011152868953929,0.34634336761903456,5.806817906691159,6.367131767509562e-09,1.055889409674917e-07,Atoh8,8.196056162338113,DEG
Rab8b,1624.392541687599,2.0104622462458615,0.10252301842490519,19.60986203033478,1.2737696745374079e-85,1.35133191985451e-82,Rab8b,84.8949090948583,DEG
Lrriq3,23.99355631590381,2.0098402930457273,0.4090107520214808,4.91390576681019,8.927967369040273e-07,1.062934495410791e-05,Lrriq3,6.049247405712909,DEG
Hnf1b,46.54316636290428,2.009747790252115,0.8820426136227956,2.278515526588357,0.0226958804933518,0.10324271607434676,Hnf1b,1.6440529640122794,DEG
Col4a5,124.66112000413693,2.0095459508373588,0.3318505502488956,6.0555751657791514,1.3991682076008097e-09,2.5592520807527763e-08,Col4a5,8.854130071611428,DEG
Shisal1,23.53932044269119,2.009176650166579,0.5338190101633667,3.7637787563086276,0.00016736496940739968,0.0013304125443800445,Shisal1,3.77633543753216,DEG
Lxn,290.5230866363822,2.0088795268823407,0.1966421565844883,10.215914846414,1.6828413041204803e-24,1.3291060303951955e-22,Lxn,23.773956837080842,DEG
Pip5k1b,34.038290744408066,2.007590356814036,0.2947337856108887,6.811537919390356,9.656083715856553e-12,2.3556883411965026e-10,Pip5k1b,11.015198977668687,DEG
Erich2os,13.044621588671188,2.00148032607885,0.5833333345477322,3.431109123277911,0.000601118737033866,0.004241544811215233,Erich2os,3.221039734743758,DEG
Evx1,505.7414417293105,2.0008125197576474,0.38019646193776757,5.262575326345752,1.4205143424359941e-07,1.9358565951534563e-06,Evx1,6.847554376999571,DEG
Rec8,76.39503090614181,1.996452948083349,0.2576111088922855,7.74987133384113,9.198570556360117e-15,3.1261600870026286e-13,Rec8,14.036279656102067,DEG
Tek,80.79065816900261,1.9869227102336078,0.5383482553024782,3.6907757955252007,0.0002235711360009366,0.0017278672576185794,Tek,3.6505842664594788,DEG
Iqck,11.78196996663503,1.9855988544776828,0.7795764108835694,2.547022750761803,0.010864634976022155,0.05475982495041058,Iqck,1.96398486028339,DEG
Epha7,715.9563414219045,1.9842973417337395,0.16862929196077944,11.767216233080408,5.75937728048576e-32,7.768825992814691e-30,Epha7,31.23962447113735,DEG
Pkd1l1,191.5419898793653,1.9836950837357963,0.9595938937669314,2.067223537603712,0.03871309527867763,0.16131689267239208,Pkd1l1,1.4121421035787862,DEG
Gckr,10.979174050355423,1.9816761678028116,0.9558370756323741,2.0732363478281597,0.0381502892151771,0.15947958493752362,Gckr,1.4185021653348047,DEG
Slc44a5,89.86097099866939,1.9780883659889152,0.5138527113742275,3.849524041040464,0.00011834756797285374,0.0009773820924970393,Slc44a5,3.926840662338379,DEG
Pdgfd,19.847561688431778,1.9769865239164433,0.5097259222808884,3.878528514049182,0.00010509021041245768,0.0008773088109996173,Pdgfd,3.9784377384138985,DEG
Pik3r3,586.9823950814592,1.9739486136566078,0.16174252616893262,12.204264768283075,2.949607997782264e-34,4.4876342146103566e-32,Pik3r3,33.53023569782261,DEG
Nr1d1,200.0421103449502,1.9733338738141781,0.1523462319577806,12.952954913653816,2.2608115179222852e-38,4.371607611478003e-36,Nr1d1,37.64573564293477,DEG
Nr4a2,48.115398119146384,1.9731766329194385,0.3078573139571098,6.409386892767921,1.4610599409992735e-10,3.06035143351358e-09,Nr4a2,9.83533196646733,DEG
Dll1,1429.168958655239,1.971033002651326,0.20480187913111425,9.624096277893377,6.326054107473446e-22,4.04424433030383e-20,Dll1,21.198867097833407,DEG
Rsad1,63.0067848163087,1.9659774500443057,0.28717870907976434,6.84583288344768,7.603219676438627e-12,1.8770388802468266e-10,Rsad1,11.119002461455,DEG
Igfbp5,4624.875188611249,1.9620134799134181,0.3149220188389138,6.230156554778758,4.659692879090678e-10,9.104376534740984e-09,Igfbp5,9.331642706767441,DEG
Dhrs3,201.95268883537855,1.9603839432559085,0.25588964926617735,7.6610521327367564,1.8441597389624397e-14,6.083092624663248e-13,Dhrs3,13.734201463572353,DEG
Acss3,30.394256824776335,1.9597879308584936,0.5548949413617289,3.5318179799028533,0.0004127133316845824,0.0030139974713702163,Acss3,3.3843515020856714,DEG
Phactr2,299.75910159787725,1.958601706769932,0.2245058982378542,8.724054566686169,2.6841365932909993e-18,1.2572841729886824e-16,Phactr2,17.571195387086092,DEG
Ldhb,4133.781382154449,1.957018456871134,0.14193904099040025,13.787739040758298,3.020798204041572e-43,7.504771639445811e-41,Ldhb,42.519878285583516,DEG
1110032F04Rik,28.228330535707016,1.952402808516147,0.5039910289817271,3.873884050001481,0.00010711439094714143,0.0008923092503922204,1110032F04Rik,3.9701521772627038,DEG
Cadm4,26.815825546954972,1.9516140027392754,0.35577234230816907,5.485569760925352,4.121388692619831e-08,6.061328975324325e-07,Cadm4,7.384956424762112,DEG
Gm9844,52.16196431658625,1.9479484737534798,0.5439277118304865,3.5812635234156858,0.0003419365474637985,0.0025377264695777054,Gm9844,3.466054477695432,DEG
Rnf43,63.062891293532054,1.9472215025536297,0.3255282709519455,5.981727783148759,2.207830306914191e-09,3.9179006798057295e-08,Rnf43,8.656034309386166,DEG
Tcl1,481.68294147257706,1.9450192964073685,0.4656824933803275,4.176706928123346,2.9575968859811837e-05,0.0002741311701662796,Tcl1,4.529061019698237,DEG
Rftn1,224.31642428076933,1.9447307376020262,0.18031169048147946,10.785383534528934,4.0355639211137395e-27,3.9209898662246937e-25,Rftn1,26.394095769314728,DEG
Gfra2,101.00324541823566,1.937505746137782,0.4030565025423521,4.807032596960011,1.5318702141165065e-06,1.7607760326417345e-05,Gfra2,5.8147780282286785,DEG
B230216N24Rik,14.246913148423445,1.9351803302086483,0.5387806480771742,3.5917777245990763,0.00032842992236670264,0.002447666554520634,B230216N24Rik,3.4835572823481167,DEG
Dlx3,60.4470682032582,1.9283764015282372,0.8409441512616597,2.293108761901863,0.021841744074060858,0.09985487772409864,Dlx3,1.6607126859536188,DEG
Wls,2518.8180998600083,1.927451858758767,0.1288613619651293,14.957562370637893,1.3902581139894506e-50,4.624728961731178e-48,Wls,49.85690456156265,DEG
Pax3,162.62268570520897,1.9249599631878072,0.8290298418956109,2.321942909541479,0.020236009907271552,0.09344989375178003,Pax3,1.6938751166388255,DEG
Cpne2,105.39400852368689,1.9233823424037468,0.2541231152724574,7.568702832647072,3.7696937769173476e-14,1.1981521443347096e-12,Cpne2,13.42369392735296,DEG
Gprc5c,1257.0221880673826,1.918912113696767,0.1562531292705462,12.280791576175384,1.148688111850507e-34,1.78219187567067e-32,Gprc5c,33.939797873565226,DEG
AA986860,22.137852616265572,1.918477144880672,0.5377486189984046,3.5676096173970153,0.0003602526875115189,0.00266058301841762,AA986860,3.443392770633143,DEG
2810410L24Rik,10.967714449636588,1.9089323712445687,0.8572632261913434,2.2267750591910844,0.025962311062846695,0.11566208105208503,2810410L24Rik,1.585656650963794,DEG
Tex2,421.93042686955556,1.9062957661333069,0.14761794062106112,12.913713320434505,3.766881122440194e-38,7.212750473129021e-36,Tex2,37.424018085313826,DEG
Sox17,189.52731095760691,1.9020943008376008,0.5624357910990612,3.3818870188198726,0.0007198974624040474,0.004968026563246497,Sox17,3.1427293572956083,DEG
Cd36,556.0427111119841,1.8997099961990636,0.638260411327258,2.976387008319426,0.0029166653866373503,0.017286405922040754,Cd36,2.5351133922949916,DEG
Peli3,140.73629303821,1.8988618316217534,0.3175783546275595,5.979191604064598,2.242476691501432e-09,3.972199348894662e-08,Peli3,8.649272062355182,DEG
Ifngr2,356.7240920979355,1.8986247980564226,0.1378264703004152,13.775472838548803,3.5803120974757293e-43,8.838867343535522e-41,Ifngr2,42.44607911405341,DEG
Gap43,228.71081629709627,1.8939275676531762,0.1919591361358354,9.866305953330519,5.827116027013999e-23,4.062731534784734e-21,Gap43,22.23454633433987,DEG
Amhr2,31.76736086586069,1.8929742363903084,0.4945357714656769,3.8277802044127553,0.00012930414338819705,0.0010563112467048695,Amhr2,3.888387558477692,DEG
Aldh1a7,16.77209955077253,1.8919374699875044,0.508604912133442,3.7198568571652313,0.0001993357198099881,0.0015602243289534322,Aldh1a7,3.7004148712624985,DEG
Gm40977,16.135716812417478,1.8887739856526724,0.7739322506565595,2.4404900868911272,0.01466734849888464,0.07100169497541678,Gm40977,1.833648388977539,DEG
Heph,240.16071739154629,1.8872781843386734,0.3012784060003755,6.264233170220375,3.7466450446353174e-10,7.42387975452146e-09,Heph,9.426357449809396,DEG
Dram2,706.778154823001,1.886907451361498,0.12673316248969785,14.888821633523785,3.8957510454031557e-50,1.2638009569025627e-47,Dram2,49.40940880411946,DEG
Ebf2,86.96727625573804,1.884316866286936,0.6914919050207531,2.725002060914052,0.00643010856980292,0.034613419046965715,Ebf2,2.191781694125818,DEG
Lgr5,176.00939873304335,1.8828220951971382,0.32932252058897377,5.717258849561283,1.0825614648590803e-08,1.7309077466441336e-07,Lgr5,7.965547436229735,DEG
Prkd1,350.6295807122401,1.8821239924510358,0.2563482038823223,7.3420603848468255,2.1033045398583959e-13,6.188981491983629e-12,Prkd1,12.677097840768495,DEG
Fgfbp1,287.72480020342493,1.8817292675276678,0.2259174669480144,8.329277469991597,8.1337229604738e-17,3.30168590866058e-15,Fgfbp1,16.089710624012387,DEG
Ncald,57.00771432932287,1.880176024221817,0.6673148681410778,2.817524550980523,0.004839541458682827,0.027049198473256018,Ncald,2.315195785338587,DEG
Serpinh1,5447.258908590173,1.8794628195631142,0.15172953062315878,12.386928318067625,3.0760125322352055e-35,4.928274282768511e-33,Serpinh1,34.5120118994722,DEG
Pdzk1,56.530521805638465,1.8774365672945175,0.3339686019841194,5.621596030706479,1.8920127698089272e-08,2.925056213206373e-07,Pdzk1,7.723075936729767,DEG
Kcnmb2,10.209898115449347,1.8771808295329435,0.7598450734641617,2.470478384461726,0.013493247326508825,0.06603296812211082,Kcnmb2,1.8698835190999996,DEG
Pam,1050.606744778023,1.8752561527072058,0.11846043339435659,15.830232078118856,1.9250983590647468e-56,8.0389240306775e-54,Pam,55.715547076177415,DEG
Letmd1,324.60231515154175,1.8750880139859019,0.17899485729418427,10.475653001047565,1.1176358306649709e-25,9.64188115628398e-24,Letmd1,24.951699683477052,DEG
Syngr2,1265.291009451591,1.8714460126060215,0.0973377795332207,19.226306800714617,2.2295125837239864e-82,2.187876436222941e-79,Syngr2,81.65179007208026,DEG
A730056A06Rik,13.553014084616162,1.8697953810087546,0.7219840251857879,2.5898015964101155,0.009603126131781771,0.049113695167820104,A730056A06Rik,2.017587366879507,DEG
Prkg1,36.59631309075086,1.8692657707262283,0.7374508785610921,2.534766484207767,0.011252230646119705,0.05640917107945553,Prkg1,1.9487613743285184,DEG
Cdkn1c,468.36583250630673,1.8687864711522075,0.38784221274303654,4.818419475113621,1.4469990289064042e-06,1.6700691820541924e-05,Cdkn1c,5.839531760339657,DEG
1700001G17Rik,10.684073549252002,1.8685669387930084,0.6101228949496692,3.062607475084428,0.00219417667040486,0.01344699716524621,1700001G17Rik,2.658728406892157,DEG
6430548M08Rik,20.16234122027703,1.8636097213143694,0.5131625417621855,3.6316168263466526,0.0002816511028876607,0.0021301831872156734,6430548M08Rik,3.550288543817633,DEG
Thsd1,61.13467115727636,1.8631293579771304,0.3364228276061535,5.538058672279741,3.058428107535665e-08,4.573427752575141e-07,Thsd1,7.514501723721847,DEG
Tgfb3,56.510482956781075,1.8631109253229254,0.39064124840821174,4.76936558265351,1.8480700857972254e-06,2.091158693508172e-05,Tgfb3,5.7332815627166545,DEG
Msrb2,473.45324515730414,1.8609701816362068,0.1620025321545019,11.487290703958866,1.5283009216047771e-30,1.8572878042028582e-28,Msrb2,29.815791124997673,DEG
Bglap3,11.684938628195555,1.8580485943225407,0.6550487818022547,2.8365041595992864,0.004561038423476879,0.025618708047143293,Bglap3,2.34093626912418,DEG
Adgrd1,36.91080967679592,1.8532174187541335,0.8587148749904461,2.1581289351424733,0.030917808652072405,0.13414576578089954,Adgrd1,1.509791294961939,DEG
Gm12166,19.81731966342574,1.8458306027607025,0.48546893294494364,3.802160092023923,0.00014343998668892407,0.0011571002460954247,Gm12166,3.843329763747931,DEG
Dact1,101.95701647864007,1.8373156291263093,0.3679519705857447,4.9933572205129835,5.933865753566446e-07,7.290204457738457e-06,Dact1,6.2266622832879355,DEG
Sox4,802.9082490308059,1.832759290453947,0.14287858267719997,12.82738991465662,1.151793809793467e-37,2.1126804867206992e-35,Sox4,36.93862525987432,DEG
Slc15a2,159.98810372676317,1.831894721120079,0.2395578396641289,7.64698297366715,2.0574955657471037e-14,6.741475245598586e-13,Slc15a2,13.68666109209316,DEG
Bmp5,36.415170952222226,1.8300006446524129,0.49645861779226874,3.6861091318957278,0.00022770873575380128,0.001756386520837878,Bmp5,3.642620307914078,DEG
Olfr539,76.72661150769608,1.8281812264542066,0.43860331967021643,4.168188302425086,3.070302496318256e-05,0.00028377344922999887,Olfr539,4.512818834291551,DEG
Tph1,71.95649133791804,1.8280971020479502,0.7411846210118904,2.4664530944424747,0.013645859940248056,0.06665516926761535,Tph1,1.864999090588691,DEG
Tubb3,381.77127682673586,1.824536514619402,0.18885162034660385,9.661217156997576,4.405976000535523e-22,2.858640924777205e-20,Tubb3,21.35595787279201,DEG
Gm4600,28.54124380316627,1.8211641256689213,0.5222480773381734,3.4871629110654543,0.00048817389147431657,0.003514082112972923,Gm4600,3.3114254512437795,DEG
Pglyrp1,22.915498709738184,1.8207612416259729,0.3702799732005901,4.917255518541426,8.776596209136648e-07,1.0471359604779358e-05,Pglyrp1,6.056673882066992,DEG
Fam189a1,18.438519224429754,1.8149272033698591,0.6536148038104345,2.7767535141328223,0.0054904798781008025,0.030218424937617894,Fam189a1,2.2603896957496787,DEG
Gm48377,19.60507965781847,1.813088563249725,0.37704916796920945,4.808626347102257,1.5197096380538046e-06,1.7488467435510406e-05,Gm48377,5.818239382211187,DEG
Id4,13.977984668567982,1.8130734159357467,0.6687637801392767,2.7110819541664712,0.0067064048155839094,0.035874421944142164,Id4,2.1735102350008417,DEG
Sox8,10.204246908500615,1.8130441402263895,0.8954079672478492,2.024824668244814,0.04288537110266953,0.1754799824760854,Sox8,1.3676908274624107,DEG
4933434E20Rik,3205.7220582654927,1.8109001179303557,0.14567416567050187,12.43116862619555,1.7702728710613088e-35,2.8953550419903984e-33,4933434E20Rik,34.751959786032316,DEG
Dyrk1b,87.04921509509622,1.810722285689589,0.21339770154477494,8.485200508636522,2.1534707737809606e-17,9.208081512333775e-16,Dyrk1b,16.666861017967687,DEG
Fgf4,603.9731801248296,1.8101563736039996,0.3795365569457546,4.76938608541658,1.847882017356399e-06,2.091158693508172e-05,Fgf4,5.733325760846858,DEG
Nlrc4,53.508229198757746,1.8037975354106193,0.41528925221504986,4.343472713992983,1.402479040235374e-05,0.00013752563019325288,Nlrc4,4.853103620466195,DEG
Dsg2,443.97597199324673,1.8033564359227554,0.15492567690755585,11.640139142324472,2.57595028594307e-31,3.251246835180814e-29,Dsg2,30.589062522814142,DEG
Pcsk1,147.21958934874772,1.8013348920476238,0.23538404122470558,7.652748600437225,1.9672828664768934e-14,6.46748361455758e-13,Pcsk1,13.706133190402076,DEG
Znrf3,896.3020864110292,1.7999116630829468,0.20963078135416832,8.586103870127836,8.99683342165685e-18,3.990426014692614e-16,Znrf3,17.04591032050391,DEG
Gm40723,14.088452700233969,1.7996754767724807,0.5190679047361979,3.467129175877512,0.0005260490212494567,0.0037570964758196733,Gm40723,3.2789737830969488,DEG
2310043M15Rik,40.48459012477588,1.7984282714496802,0.5911587610375059,3.042208607876116,0.002348490759907822,0.01427901297996619,2310043M15Rik,2.6292111442007404,DEG
Tsc22d1,4439.749277159227,1.7967025710429019,0.12008250819287611,14.962233868042167,1.2960157627066058e-50,4.348077498591658e-48,Tsc22d1,49.88738971635519,DEG
Arhgap28,847.9047952517279,1.7963776257041892,0.14184527016713921,12.664346323197666,9.319340596858543e-37,1.6258314508821707e-34,Arhgap28,36.03061481568002,DEG
Tmem260,157.10034396903905,1.7942582237501823,0.23173312912816377,7.7427782143218655,9.726762746868936e-15,3.297103783271557e-13,Tmem260,14.01203167721409,DEG
Fchsd1,42.56905304939524,1.792241327601483,0.29286530649986336,6.119677844471206,9.376472880851047e-10,1.7601850310475665e-08,Fchsd1,9.02796049813001,DEG
Pdcd4,1144.557951928304,1.7882875709185462,0.17866272614526957,10.009292981819279,1.3874048669572736e-23,1.0179402475266142e-21,Pdcd4,22.85779678634724,DEG
Trf,51.86564441422813,1.787546876074526,0.46605246804109396,3.8355056536615306,0.00012530622366268047,0.0010285749053599324,Trf,3.902027358094159,DEG
Creg1,393.5741668719251,1.7860586479087113,0.13073254589510583,13.66192814252824,1.713848684605659e-42,4.127221007167235e-40,Creg1,41.7660275245025,DEG
Gm20052,11.231035464166593,1.7852851721179384,0.8219617980043915,2.1719807130360094,0.029857117714836307,0.13027806154518337,Gm20052,1.524952119617017,DEG
Rcsd1,98.78408768314748,1.7844357622909015,0.3068493667094021,5.815347710920419,6.050797796002948e-09,1.0072602454898376e-07,Rcsd1,8.218187359965842,DEG
Gm6563,181.72157751501885,1.7799295017929035,0.3169570037120054,5.615681246817279,1.95789302872704e-08,3.0197711220676817e-07,Gm6563,7.708211039960183,DEG
Uros,213.680323618387,1.778497362863497,0.18154582935856872,9.796409915596634,1.1665837052242919e-22,7.895156927787781e-21,Uros,21.933084094064583,DEG
Mafb,91.21213214869661,1.774601828156349,0.34014349705278346,5.21721521514482,1.8163317675681375e-07,2.439153981264184e-06,Mafb,6.740804821198089,DEG
Fhl1,1470.4859376587463,1.7693635658948563,0.13771454579404743,12.84805142182254,8.820411490871319e-38,1.6254817476580838e-35,Fhl1,37.05451115363846,DEG
Dpp6,50.819600355855904,1.7668664487142476,0.2908471729573126,6.074896416385553,1.2406778076662791e-09,2.2907020688769736e-08,Dpp6,8.906340986043455,DEG
Fgf18,11.482780849726865,1.7615259939337635,0.7501294039434471,2.3482961535348195,0.01885951925300441,0.08798344535752105,Fgf18,1.7244693820349803,DEG
Zadh2,388.2954037411109,1.7613894197514728,0.19206206980455773,9.170938444763518,4.689188049366075e-20,2.5529084396916302e-18,Zadh2,19.3289023505061,DEG
Pdgfa,279.1614508653583,1.760006284839858,0.14789053329635896,11.900736616541698,1.1730709375314532e-32,1.6328565074795082e-30,Pdgfa,31.930675724587836,DEG
Zdhhc16,681.1212343162078,1.7600035202954254,0.09771763280254335,18.011114983227642,1.5938549809647867e-72,1.1585849919964958e-69,Zdhhc16,71.79755119600884,DEG
Grhl3,218.37489902339857,1.7597539570193987,0.193859872259631,9.07745340233491,1.1114478884624184e-19,5.871825567404483e-18,Grhl3,18.954110894893702,DEG
Fhod3,111.7606944598347,1.7571795012043994,0.24490713508375803,7.174880799628175,7.23702131888175e-13,2.0233247708694112e-11,Fhod3,12.140440148023515,DEG
Zeb1,395.8360897522405,1.7559263113572585,0.22053917995399824,7.961969894526328,1.6932167908074075e-15,6.125699418392919e-14,Zeb1,14.771287433489519,DEG
Lmo1,24.15135062848585,1.754348663462173,0.520953873410493,3.3675700537114714,0.0007583375748512082,0.005211313870034047,Lmo1,3.1201374246329183,DEG
Greb1,528.0488945541734,1.7538400167998038,0.17008692586648658,10.311433450073162,6.256113825793978e-25,5.148243941381363e-23,Greb1,24.203695358179584,DEG
Dsp,554.0387168111328,1.7528466096566353,0.17200519172217607,10.190661061486125,2.1827485987195506e-24,1.6999887052686215e-22,Dsp,23.660996281916244,DEG
Dnaaf1,11.778224920125645,1.7508243152644918,0.6892735764933642,2.540100730644137,0.011082054620881401,0.05569832138712645,Dnaaf1,1.9553797136338906,DEG
Klhdc8b,148.97549383302476,1.7495172839803255,0.2006036111887939,8.721265153765371,2.7511034818169527e-18,1.287116388221226e-16,Klhdc8b,17.56049307346461,DEG
2810414N06Rik,21.64016968065786,1.7464768781876967,0.3936389770314795,4.43674783264166,9.132817468022691e-06,9.26571424327461e-05,2810414N06Rik,5.039395222240704,DEG
Lrrc6,10.940094753851943,1.746225021204945,0.8167539193637822,2.1380062951705,0.03251623231206443,0.1399824157650214,Lrrc6,1.487899782293078,DEG
Ctsa,1883.751426665018,1.7441632020591347,0.11852521416864518,14.715545669273618,5.123131003875068e-49,1.6087860903608644e-46,Ctsa,48.2904645386127,DEG
Cldn4,1220.2984680698864,1.7427027590271276,0.19537613503826376,8.919731975892681,4.674180299778422e-19,2.3492394277490704e-17,Cldn4,18.33029453933604,DEG
Plcxd1,237.42263589369443,1.7411527975627095,0.18570119717911965,9.376098937495088,6.845884925240539e-21,3.95760708351203e-19,Plcxd1,20.164570405337358,DEG
Col1a2,62.140799546325844,1.738147356979167,0.4657877475518233,3.7316296233957544,0.00019024507462066454,0.0014953323816749992,Col1a2,3.7206865781461214,DEG
Tnfrsf19,1279.017157165874,1.737626358635032,0.20257307234999952,8.577775606981044,9.672540968731264e-18,4.2708239667672473e-16,Tnfrsf19,17.01445942211783,DEG
Asphd2,47.76969080229946,1.7346511255051602,0.32334024217381674,5.364785755843749,8.104535853625024e-08,1.1439314845823195e-06,Asphd2,7.091271852127184,DEG
Tent5c,36.40540135659875,1.7336889395997774,0.4967965285103826,3.4897364214644364,0.00048349716987058087,0.0034836113085407326,Tent5c,3.3156060636971887,DEG
Gm44103,18.802889323420345,1.7317175095639805,0.4803755568663625,3.6049242822855234,0.0003122439502885151,0.002339028965777688,Gm44103,3.5055059673069646,DEG
Srsf12,114.00998476730383,1.730523367029659,0.24623978046350653,7.0277977172178625,2.098187769842954e-12,5.523820558661668e-11,Srsf12,11.678155648765122,DEG
Tmc8,34.336944583542525,1.7267988443855045,0.3207804665028585,5.383117192923332,7.320684072250313e-08,1.0411551155363823e-06,Tmc8,7.135448334935795,DEG
Ifih1,30.042897945099135,1.7230767432617733,0.7117415040737867,2.42093053924693,0.015480835046905174,0.0742962731502835,Ifih1,1.8102056168778091,DEG
Dlx1,16.62929369836444,1.7174293850780835,0.8319149172315667,2.064429125508793,0.03897704734407741,0.16222733956071156,Dlx1,1.4091910633903635,DEG
3110053B16Rik,20.306185666711208,1.715400061130185,0.4419622793506674,3.8813268490932242,0.00010388810597604293,0.0008684956995003802,3110053B16Rik,3.9834341714481867,DEG
Gm41609,123.29887819546815,1.7142486844529419,0.21520489062788928,7.965658584483792,1.643461182818404e-15,5.956674220606724e-14,Gm41609,14.784240549134443,DEG
Tcp11x2,48.80868723899154,1.714018063745631,0.3687998677437195,4.647556069452577,3.358908106801051e-06,3.6573431322125284e-05,Tcp11x2,5.473801877448938,DEG
Eva1a,19.91536642911614,1.7138513049837223,0.4943305587510415,3.4670146820659435,0.0005262731433121376,0.0037580134063000432,Eva1a,3.2787887922645886,DEG
Crtac1,42.88731213922821,1.7098201866352531,0.3316861308920315,5.15493422060455,2.537199778620233e-07,3.3153363152523307e-06,Crtac1,6.595645335168321,DEG
2610035D17Rik,35.071030080458776,1.70648846621644,0.35338508437395477,4.828977061212411,1.372362146033824e-06,1.5890658205978083e-05,2610035D17Rik,5.862531269627345,DEG
Erich2,27.916523812511166,1.7046448785637869,0.44522109908750485,3.828760321686264,0.00012879035571096558,0.0010529905921105045,Erich2,3.8901166573048496,DEG
Fam102b,241.1001121634279,1.7041440795999243,0.18058338906022792,9.436881700296146,3.840382154228353e-21,2.2875041077378683e-19,Fam102b,20.415625557086983,DEG
Shroom1,13.785377639018098,1.7023850110328849,0.5361894646711944,3.17496915400386,0.0014985242996135005,0.009566039084847737,Shroom1,2.8243362102742315,DEG
Lad1,311.8360771742076,1.7006012779637873,0.19383234866643562,8.77356792952211,1.7309244724066393e-18,8.23563373519731e-17,Lad1,17.76172188182573,DEG
Bdkrb2,12.620604653784365,1.698697063468551,0.7898999410809326,2.150521825769453,0.03151396146818289,0.13640065382187486,Bdkrb2,1.5014970003285968,DEG
Prss23,150.53488777771395,1.6986767539357157,0.30740915519269724,5.525784529321882,3.280165054618255e-08,4.886387813621645e-07,Prss23,7.484104302475394,DEG
Rhbdf1,122.23107513482174,1.696508800043978,0.2881911150907753,5.886749143913083,3.9386583687121796e-09,6.74538206575302e-08,Rhbdf1,8.404651687385211,DEG
Plxnc1,38.10337961637132,1.6961627485534128,0.38617362344464434,4.392228380135722,1.121947532648281e-05,0.00011180453541265036,Plxnc1,4.95002745218335,DEG
Halr1,258.2581325508547,1.6945254386381576,0.3394138940869489,4.992504632718615,5.960128365114036e-07,7.3156009604697086e-06,Halr1,6.224744386625476,DEG
Tmem150a,106.20893353473515,1.6907247951765982,0.19960581778087289,8.470318220046446,2.4472354652898232e-17,1.0407511778875561e-15,Tmem150a,16.6113242421904,DEG
Gss,522.6035075495008,1.688783034948672,0.12270157459802868,13.763336293614314,4.2352202091576315e-43,1.0390318679379033e-40,Gss,42.37312400371918,DEG
Spata17,10.539931600947721,1.6885679158877887,0.7623429524353893,2.2149715039582523,0.026762020504829814,0.11863236486460584,Spata17,1.572481100882822,DEG
Aldh1b1,78.14963871150174,1.6882024063846366,0.26552685278059335,6.3579347576556025,2.0448428008801744e-10,4.185825382613482e-09,Aldh1b1,9.689340073150243,DEG
Myh13,19.660505704047548,1.6866303524113904,0.4705292219300998,3.5845390122485328,0.00033767409116392807,0.0025108393825454952,Myh13,3.471502260348296,DEG
Grasp,85.17384519133678,1.6854184596854405,0.37674258627289675,4.473660587084766,7.689176183012519e-06,7.928112233038886e-05,Grasp,5.114120187940737,DEG
Boc,355.78454476308633,1.6824996715829166,0.27688797204505583,6.076463557287121,1.2286190956750497e-09,2.270573698800976e-08,Boc,8.910582738990529,DEG
Foxd1,33.647253827859814,1.68102943450768,0.6503973134488727,2.5846192777052797,0.009748657835427322,0.04976772870516694,Foxd1,2.0110551724851997,DEG
Cep83os,15.666343891138698,1.67899821039647,0.7802496903848269,2.1518729594988644,0.03140736150878839,0.13607430036473186,Cep83os,1.5029685465783955,DEG
C030037D09Rik,25.996924677926017,1.6753998001119133,0.4193153665461975,3.9955602245436155,6.454144679115674e-05,0.0005616150323416705,C030037D09Rik,4.190161303475447,DEG
